datetime,True_Label,Predicted_Label
10/06/2018 10:00,3.1,29.733541
10/06/2018 10:15,3.06,29.733541
10/06/2018 10:30,3.17,29.733541
10/06/2018 10:45,3.56,29.733541
10/06/2018 11:00,3.64,29.733541
10/06/2018 11:15,2.95,29.733541
10/06/2018 11:30,3.02,29.733541
10/06/2018 11:45,2.95,29.733541
10/06/2018 12:00,2.92,29.733541
10/06/2018 12:15,3.06,29.733541
10/06/2018 12:30,3.71,29.733541
10/06/2018 12:45,3.71,29.733541
10/06/2018 13:00,3.1,29.733541
10/06/2018 13:15,3.06,29.733541
10/06/2018 13:30,3.1,29.733541
10/06/2018 13:45,3.06,29.733541
10/06/2018 14:00,3.17,29.733541
10/06/2018 14:15,3.1,29.733541
10/06/2018 14:30,3.1,29.733541
10/06/2018 14:45,3.1,29.733541
10/06/2018 15:00,3.1,29.733541
10/06/2018 15:15,3.06,29.733541
10/06/2018 15:30,3.1,29.733541
10/06/2018 15:45,3.1,29.733541
10/06/2018 16:00,3.06,29.733541
10/06/2018 16:15,3.64,29.733541
10/06/2018 16:30,3.38,29.733541
10/06/2018 16:45,3.71,29.733541
10/06/2018 17:00,3.2,29.733541
10/06/2018 17:15,3.06,29.733541
10/06/2018 17:30,3.1,29.733541
10/06/2018 17:45,3.06,29.733541
10/06/2018 18:00,3.06,29.733541
10/06/2018 18:15,2.92,29.733541
10/06/2018 18:30,2.92,29.733541
10/06/2018 18:45,3.02,29.733541
10/06/2018 19:00,3.06,29.733541
10/06/2018 19:15,3.1,29.733541
10/06/2018 19:30,3.1,29.733541
10/06/2018 19:45,3.1,29.733541
10/06/2018 20:00,3.06,29.733541
10/06/2018 20:15,3.1,29.733541
10/06/2018 20:30,3.64,29.733541
10/06/2018 20:45,3.24,29.733541
10/06/2018 21:00,3.13,29.733541
10/06/2018 21:15,3.56,29.733541
10/06/2018 21:30,3.67,29.733541
10/06/2018 21:45,3.1,29.733541
10/06/2018 22:00,3.1,29.733541
10/06/2018 22:15,3.06,29.733541
10/06/2018 22:30,2.99,29.733541
10/06/2018 22:45,2.88,29.733541
10/06/2018 23:00,2.84,29.733541
10/06/2018 23:15,2.84,29.733541
10/06/2018 23:30,2.84,29.733541
10/06/2018 23:45,2.84,29.733541
10/07/2018 00:00,3.24,29.733541
10/07/2018 00:15,3.42,3.421429
10/07/2018 00:30,3.49,3.7438133
10/07/2018 00:45,3.38,4.530351
10/07/2018 01:00,3.35,3.9119256
10/07/2018 01:15,2.99,3.952822
10/07/2018 01:30,2.84,29.733541
10/07/2018 01:45,2.81,29.733541
10/07/2018 02:00,3.42,29.733541
10/07/2018 02:15,3.24,29.733541
10/07/2018 02:30,2.92,29.733541
10/07/2018 02:45,2.88,29.733541
10/07/2018 03:00,2.88,29.733541
10/07/2018 03:15,2.84,29.733541
10/07/2018 03:30,2.95,29.733541
10/07/2018 03:45,2.84,29.733541
10/07/2018 04:00,2.84,29.733541
10/07/2018 04:15,2.88,29.733541
10/07/2018 04:30,2.88,29.733541
10/07/2018 04:45,2.95,29.733541
10/07/2018 05:00,2.99,29.733541
10/07/2018 05:15,3.31,29.733541
10/07/2018 05:30,2.84,29.733541
10/07/2018 05:45,2.84,29.733541
10/07/2018 06:00,2.81,29.733541
10/07/2018 06:15,2.88,29.733541
10/07/2018 06:30,2.84,29.733541
10/07/2018 06:45,2.84,29.733541
10/07/2018 07:00,2.88,29.733541
10/07/2018 07:15,2.95,29.733541
10/07/2018 07:30,3.24,29.733541
10/07/2018 07:45,3.67,29.733541
10/07/2018 08:00,5.76,29.733541
10/07/2018 08:15,39.56,29.733541
10/07/2018 08:30,49.54,29.733541
10/07/2018 08:45,53.6,29.733541
10/07/2018 09:00,70.13,29.733541
10/07/2018 09:15,59.76,29.733541
10/07/2018 09:30,71.93,29.733541
10/07/2018 09:45,61.63,29.733541
10/07/2018 10:00,55.73,29.733541
10/07/2018 10:15,55.48,29.733541
10/07/2018 10:30,54.97,29.733541
10/07/2018 10:45,50.94,29.733541
10/07/2018 11:00,67.86,29.733541
10/07/2018 11:15,63.83,29.733541
10/07/2018 11:30,71.86,29.733541
10/07/2018 11:45,55.84,29.733541
10/07/2018 12:00,50.65,29.733541
10/07/2018 12:15,4.07,29.733541
10/07/2018 12:30,4.0,29.733541
10/07/2018 12:45,4.03,29.733541
10/07/2018 13:00,4.25,29.733541
10/07/2018 13:15,36.25,29.733541
10/07/2018 13:30,64.8,29.733541
10/07/2018 13:45,55.58,29.733541
10/07/2018 14:00,52.2,29.733541
10/07/2018 14:15,54.83,29.733541
10/07/2018 14:30,64.08,29.733541
10/07/2018 14:45,56.88,29.733541
10/07/2018 15:00,47.7,29.733541
10/07/2018 15:15,86.22,29.733541
10/07/2018 15:30,113.29,29.733541
10/07/2018 15:45,99.0,29.733541
10/07/2018 16:00,118.91,29.733541
10/07/2018 16:15,89.14,29.733541
10/07/2018 16:30,92.74,29.733541
10/07/2018 16:45,110.41,29.733541
10/07/2018 17:00,95.11,29.733541
10/07/2018 17:15,101.52,29.733541
10/07/2018 17:30,82.8,29.733541
10/07/2018 17:45,47.12,29.733541
10/07/2018 18:00,29.02,29.733541
10/07/2018 18:15,49.79,29.733541
10/07/2018 18:30,79.56,29.733541
10/07/2018 18:45,86.18,29.733541
10/07/2018 19:00,108.58,29.733541
10/07/2018 19:15,80.53,29.733541
10/07/2018 19:30,49.68,29.733541
10/07/2018 19:45,78.91,29.733541
10/07/2018 20:00,74.59,29.733541
10/07/2018 20:15,82.08,29.733541
10/07/2018 20:30,44.75,29.733541
10/07/2018 20:45,41.65,29.733541
10/07/2018 21:00,28.33,29.733541
10/07/2018 21:15,13.46,29.733541
10/07/2018 21:30,3.67,29.733541
10/07/2018 21:45,3.82,29.733541
10/07/2018 22:00,3.64,29.733541
10/07/2018 22:15,3.6,29.733541
10/07/2018 22:30,3.38,29.733541
10/07/2018 22:45,3.35,29.733541
10/07/2018 23:00,3.31,29.733541
10/07/2018 23:15,3.31,29.733541
10/07/2018 23:30,3.28,29.733541
10/07/2018 23:45,3.28,29.733541
10/08/2018 00:00,2.7,29.733541
10/08/2018 00:15,2.7,3.3534377
10/08/2018 00:30,2.66,3.688308
10/08/2018 00:45,2.7,4.419187
10/08/2018 01:00,2.66,3.753451
10/08/2018 01:15,2.66,3.724517
10/08/2018 01:30,2.7,29.733541
10/08/2018 01:45,2.74,29.733541
10/08/2018 02:00,2.66,29.733541
10/08/2018 02:15,2.7,29.733541
10/08/2018 02:30,2.7,29.733541
10/08/2018 02:45,3.31,29.733541
10/08/2018 03:00,2.88,29.733541
10/08/2018 03:15,2.66,29.733541
10/08/2018 03:30,2.74,29.733541
10/08/2018 03:45,3.06,29.733541
10/08/2018 04:00,2.56,29.733541
10/08/2018 04:15,2.52,29.733541
10/08/2018 04:30,2.63,29.733541
10/08/2018 04:45,2.63,29.733541
10/08/2018 05:00,2.59,29.733541
10/08/2018 05:15,2.59,29.733541
10/08/2018 05:30,2.56,29.733541
10/08/2018 05:45,2.56,29.733541
10/08/2018 06:00,2.52,29.733541
10/08/2018 06:15,2.52,29.733541
10/08/2018 06:30,2.66,29.733541
10/08/2018 06:45,2.66,29.733541
10/08/2018 07:00,2.66,29.733541
10/08/2018 07:15,2.59,29.733541
10/08/2018 07:30,3.53,29.733541
10/08/2018 07:45,7.31,29.733541
10/08/2018 08:00,6.34,29.733541
10/08/2018 08:15,37.4,29.733541
10/08/2018 08:30,49.9,29.733541
10/08/2018 08:45,55.73,29.733541
10/08/2018 09:00,47.84,29.733541
10/08/2018 09:15,50.65,29.733541
10/08/2018 09:30,55.08,29.733541
10/08/2018 09:45,51.55,29.733541
10/08/2018 10:00,52.09,29.733541
10/08/2018 10:15,42.7,29.733541
10/08/2018 10:30,44.14,29.733541
10/08/2018 10:45,60.37,29.733541
10/08/2018 11:00,91.44,29.733541
10/08/2018 11:15,69.8,29.733541
10/08/2018 11:30,94.32,29.733541
10/08/2018 11:45,105.77,29.733541
10/08/2018 12:00,113.72,29.733541
10/08/2018 12:15,12.31,29.733541
10/08/2018 12:30,4.79,29.733541
10/08/2018 12:45,4.68,29.733541
10/08/2018 13:00,4.61,29.733541
10/08/2018 13:15,30.06,29.733541
10/08/2018 13:30,123.8,29.733541
10/08/2018 13:45,105.7,29.733541
10/08/2018 14:00,94.93,29.733541
10/08/2018 14:15,115.45,29.733541
10/08/2018 14:30,86.47,29.733541
10/08/2018 14:45,91.84,29.733541
10/08/2018 15:00,89.35,29.733541
10/08/2018 15:15,90.18,29.733541
10/08/2018 15:30,106.67,29.733541
10/08/2018 15:45,131.0,29.733541
10/08/2018 16:00,107.46,29.733541
10/08/2018 16:15,103.46,29.733541
10/08/2018 16:30,100.22,29.733541
10/08/2018 16:45,118.04,29.733541
10/08/2018 17:00,55.66,29.733541
10/08/2018 17:15,83.27,29.733541
10/08/2018 17:30,99.83,29.733541
10/08/2018 17:45,30.71,29.733541
10/08/2018 18:00,29.81,29.733541
10/08/2018 18:15,63.79,29.733541
10/08/2018 18:30,79.96,29.733541
10/08/2018 18:45,98.75,29.733541
10/08/2018 19:00,86.9,29.733541
10/08/2018 19:15,110.84,29.733541
10/08/2018 19:30,73.55,29.733541
10/08/2018 19:45,112.61,29.733541
10/08/2018 20:00,91.8,29.733541
10/08/2018 20:15,100.33,29.733541
10/08/2018 20:30,84.46,29.733541
10/08/2018 20:45,102.46,29.733541
10/08/2018 21:00,64.8,29.733541
10/08/2018 21:15,4.46,29.733541
10/08/2018 21:30,4.25,29.733541
10/08/2018 21:45,3.74,29.733541
10/08/2018 22:00,3.78,29.733541
10/08/2018 22:15,3.56,29.733541
10/08/2018 22:30,3.28,29.733541
10/08/2018 22:45,3.24,29.733541
10/08/2018 23:00,2.74,29.733541
10/08/2018 23:15,2.7,29.733541
10/08/2018 23:30,2.7,29.733541
10/08/2018 23:45,2.66,29.733541
10/09/2018 00:00,2.56,29.733541
10/09/2018 00:15,2.77,3.3857274
10/09/2018 00:30,2.88,3.7071536
10/09/2018 00:45,2.77,4.4351144
10/09/2018 01:00,2.77,3.7815049
10/09/2018 01:15,2.84,3.72983
10/09/2018 01:30,2.81,29.733541
10/09/2018 01:45,2.77,29.733541
10/09/2018 02:00,3.28,29.733541
10/09/2018 02:15,3.02,29.733541
10/09/2018 02:30,2.81,29.733541
10/09/2018 02:45,2.81,29.733541
10/09/2018 03:00,2.81,29.733541
10/09/2018 03:15,3.38,29.733541
10/09/2018 03:30,3.35,29.733541
10/09/2018 03:45,2.81,29.733541
10/09/2018 04:00,2.84,29.733541
10/09/2018 04:15,2.81,29.733541
10/09/2018 04:30,2.77,29.733541
10/09/2018 04:45,2.84,29.733541
10/09/2018 05:00,2.88,29.733541
10/09/2018 05:15,2.84,29.733541
10/09/2018 05:30,2.81,29.733541
10/09/2018 05:45,3.35,29.733541
10/09/2018 06:00,2.95,29.733541
10/09/2018 06:15,2.7,29.733541
10/09/2018 06:30,2.77,29.733541
10/09/2018 06:45,2.74,29.733541
10/09/2018 07:00,2.74,29.733541
10/09/2018 07:15,2.74,29.733541
10/09/2018 07:30,3.02,29.733541
10/09/2018 07:45,3.17,29.733541
10/09/2018 08:00,3.2,29.733541
10/09/2018 08:15,15.44,29.733541
10/09/2018 08:30,80.21,29.733541
10/09/2018 08:45,58.28,29.733541
10/09/2018 09:00,50.11,29.733541
10/09/2018 09:15,46.66,29.733541
10/09/2018 09:30,57.06,29.733541
10/09/2018 09:45,58.46,29.733541
10/09/2018 10:00,48.96,29.733541
10/09/2018 10:15,55.66,29.733541
10/09/2018 10:30,46.04,29.733541
10/09/2018 10:45,56.12,29.733541
10/09/2018 11:00,56.74,29.733541
10/09/2018 11:15,51.08,29.733541
10/09/2018 11:30,56.7,29.733541
10/09/2018 11:45,54.79,29.733541
10/09/2018 12:00,59.08,29.733541
10/09/2018 12:15,4.79,29.733541
10/09/2018 12:30,4.57,29.733541
10/09/2018 12:45,3.92,29.733541
10/09/2018 13:00,3.82,29.733541
10/09/2018 13:15,58.32,29.733541
10/09/2018 13:30,108.07,29.733541
10/09/2018 13:45,89.75,29.733541
10/09/2018 14:00,103.46,29.733541
10/09/2018 14:15,116.68,29.733541
10/09/2018 14:30,63.65,29.733541
10/09/2018 14:45,108.32,29.733541
10/09/2018 15:00,104.08,29.733541
10/09/2018 15:15,73.33,29.733541
10/09/2018 15:30,109.87,29.733541
10/09/2018 15:45,87.7,29.733541
10/09/2018 16:00,101.95,29.733541
10/09/2018 16:15,122.54,29.733541
10/09/2018 16:30,92.23,29.733541
10/09/2018 16:45,106.06,29.733541
10/09/2018 17:00,120.46,29.733541
10/09/2018 17:15,82.44,29.733541
10/09/2018 17:30,121.46,29.733541
10/09/2018 17:45,108.14,29.733541
10/09/2018 18:00,47.45,29.733541
10/09/2018 18:15,14.94,29.733541
10/09/2018 18:30,3.82,29.733541
10/09/2018 18:45,3.82,29.733541
10/09/2018 19:00,3.46,29.733541
10/09/2018 19:15,3.46,29.733541
10/09/2018 19:30,3.49,29.733541
10/09/2018 19:45,3.53,29.733541
10/09/2018 20:00,3.49,29.733541
10/09/2018 20:15,3.46,29.733541
10/09/2018 20:30,3.42,29.733541
10/09/2018 20:45,3.49,29.733541
10/09/2018 21:00,3.49,29.733541
10/09/2018 21:15,3.53,29.733541
10/09/2018 21:30,3.53,29.733541
10/09/2018 21:45,4.1,29.733541
10/09/2018 22:00,4.64,29.733541
10/09/2018 22:15,2.92,29.733541
10/09/2018 22:30,2.66,29.733541
10/09/2018 22:45,2.63,29.733541
10/09/2018 23:00,2.7,29.733541
10/09/2018 23:15,2.63,29.733541
10/09/2018 23:30,2.59,29.733541
10/09/2018 23:45,2.52,29.733541
10/10/2018 00:00,3.56,29.733541
10/10/2018 00:15,3.06,3.4498785
10/10/2018 00:30,2.81,3.7533414
10/10/2018 00:45,2.84,4.487572
10/10/2018 01:00,2.84,3.8136137
10/10/2018 01:15,2.88,3.8104432
10/10/2018 01:30,2.81,29.733541
10/10/2018 01:45,2.81,29.733541
10/10/2018 02:00,2.81,29.733541
10/10/2018 02:15,2.95,29.733541
10/10/2018 02:30,3.46,29.733541
10/10/2018 02:45,2.92,29.733541
10/10/2018 03:00,2.84,29.733541
10/10/2018 03:15,2.84,29.733541
10/10/2018 03:30,2.84,29.733541
10/10/2018 03:45,2.81,29.733541
10/10/2018 04:00,2.88,29.733541
10/10/2018 04:15,2.81,29.733541
10/10/2018 04:30,2.99,29.733541
10/10/2018 04:45,3.46,29.733541
10/10/2018 05:00,2.95,29.733541
10/10/2018 05:15,2.81,29.733541
10/10/2018 05:30,2.92,29.733541
10/10/2018 05:45,3.31,29.733541
10/10/2018 06:00,3.1,29.733541
10/10/2018 06:15,2.74,29.733541
10/10/2018 06:30,2.81,29.733541
10/10/2018 06:45,2.74,29.733541
10/10/2018 07:00,2.77,29.733541
10/10/2018 07:15,2.74,29.733541
10/10/2018 07:30,3.06,29.733541
10/10/2018 07:45,4.32,29.733541
10/10/2018 08:00,8.17,29.733541
10/10/2018 08:15,43.6,29.733541
10/10/2018 08:30,61.56,29.733541
10/10/2018 08:45,61.74,29.733541
10/10/2018 09:00,58.64,29.733541
10/10/2018 09:15,66.17,29.733541
10/10/2018 09:30,79.45,29.733541
10/10/2018 09:45,114.05,29.733541
10/10/2018 10:00,87.52,29.733541
10/10/2018 10:15,99.4,29.733541
10/10/2018 10:30,119.59,29.733541
10/10/2018 10:45,81.5,29.733541
10/10/2018 11:00,120.82,29.733541
10/10/2018 11:15,90.5,29.733541
10/10/2018 11:30,120.74,29.733541
10/10/2018 11:45,93.74,29.733541
10/10/2018 12:00,39.78,29.733541
10/10/2018 12:15,3.92,29.733541
10/10/2018 12:30,3.67,29.733541
10/10/2018 12:45,3.89,29.733541
10/10/2018 13:00,4.39,29.733541
10/10/2018 13:15,63.14,29.733541
10/10/2018 13:30,97.31,29.733541
10/10/2018 13:45,87.44,29.733541
10/10/2018 14:00,84.13,29.733541
10/10/2018 14:15,113.15,29.733541
10/10/2018 14:30,58.5,29.733541
10/10/2018 14:45,48.67,29.733541
10/10/2018 15:00,60.16,29.733541
10/10/2018 15:15,62.57,29.733541
10/10/2018 15:30,50.29,29.733541
10/10/2018 15:45,111.71,29.733541
10/10/2018 16:00,105.52,29.733541
10/10/2018 16:15,86.15,29.733541
10/10/2018 16:30,101.52,29.733541
10/10/2018 16:45,79.45,29.733541
10/10/2018 17:00,114.16,29.733541
10/10/2018 17:15,104.83,29.733541
10/10/2018 17:30,81.4,29.733541
10/10/2018 17:45,32.54,29.733541
10/10/2018 18:00,31.72,29.733541
10/10/2018 18:15,63.43,29.733541
10/10/2018 18:30,119.88,29.733541
10/10/2018 18:45,82.62,29.733541
10/10/2018 19:00,100.37,29.733541
10/10/2018 19:15,85.32,29.733541
10/10/2018 19:30,87.59,29.733541
10/10/2018 19:45,52.09,29.733541
10/10/2018 20:00,70.42,29.733541
10/10/2018 20:15,100.73,29.733541
10/10/2018 20:30,81.18,29.733541
10/10/2018 20:45,99.4,29.733541
10/10/2018 21:00,94.54,29.733541
10/10/2018 21:15,39.89,29.733541
10/10/2018 21:30,33.91,29.733541
10/10/2018 21:45,11.38,29.733541
10/10/2018 22:00,8.71,29.733541
10/10/2018 22:15,10.58,29.733541
10/10/2018 22:30,4.5,29.733541
10/10/2018 22:45,4.82,29.733541
10/10/2018 23:00,4.79,29.733541
10/10/2018 23:15,4.39,29.733541
10/10/2018 23:30,3.49,29.733541
10/10/2018 23:45,3.56,29.733541
10/11/2018 00:00,2.7,29.733541
10/11/2018 00:15,4.82,3.3229442
10/11/2018 00:30,4.86,3.6650436
10/11/2018 00:45,4.9,4.413118
10/11/2018 01:00,4.86,3.7600458
10/11/2018 01:15,4.9,3.7543056
10/11/2018 01:30,4.97,29.733541
10/11/2018 01:45,4.9,29.733541
10/11/2018 02:00,6.01,29.733541
10/11/2018 02:15,5.54,29.733541
10/11/2018 02:30,4.0,29.733541
10/11/2018 02:45,3.82,29.733541
10/11/2018 03:00,3.74,29.733541
10/11/2018 03:15,3.74,29.733541
10/11/2018 03:30,3.78,29.733541
10/11/2018 03:45,3.74,29.733541
10/11/2018 04:00,3.78,29.733541
10/11/2018 04:15,3.78,29.733541
10/11/2018 04:30,3.78,29.733541
10/11/2018 04:45,3.74,29.733541
10/11/2018 05:00,3.74,29.733541
10/11/2018 05:15,3.78,29.733541
10/11/2018 05:30,3.78,29.733541
10/11/2018 05:45,3.74,29.733541
10/11/2018 06:00,5.51,29.733541
10/11/2018 06:15,5.69,29.733541
10/11/2018 06:30,4.07,29.733541
10/11/2018 06:45,3.74,29.733541
10/11/2018 07:00,3.71,29.733541
10/11/2018 07:15,3.71,29.733541
10/11/2018 07:30,3.78,29.733541
10/11/2018 07:45,3.82,29.733541
10/11/2018 08:00,4.14,29.733541
10/11/2018 08:15,26.17,29.733541
10/11/2018 08:30,42.16,29.733541
10/11/2018 08:45,55.51,29.733541
10/11/2018 09:00,57.78,29.733541
10/11/2018 09:15,45.14,29.733541
10/11/2018 09:30,56.09,29.733541
10/11/2018 09:45,50.72,29.733541
10/11/2018 10:00,50.58,29.733541
10/11/2018 10:15,58.61,29.733541
10/11/2018 10:30,44.86,29.733541
10/11/2018 10:45,58.54,29.733541
10/11/2018 11:00,44.5,29.733541
10/11/2018 11:15,56.52,29.733541
10/11/2018 11:30,53.14,29.733541
10/11/2018 11:45,62.21,29.733541
10/11/2018 12:00,30.1,29.733541
10/11/2018 12:15,4.07,29.733541
10/11/2018 12:30,4.57,29.733541
10/11/2018 12:45,5.08,29.733541
10/11/2018 13:00,5.08,29.733541
10/11/2018 13:15,28.66,29.733541
10/11/2018 13:30,49.97,29.733541
10/11/2018 13:45,60.77,29.733541
10/11/2018 14:00,63.43,29.733541
10/11/2018 14:15,61.27,29.733541
10/11/2018 14:30,52.52,29.733541
10/11/2018 14:45,50.36,29.733541
10/11/2018 15:00,47.84,29.733541
10/11/2018 15:15,67.68,29.733541
10/11/2018 15:30,46.37,29.733541
10/11/2018 15:45,55.15,29.733541
10/11/2018 16:00,51.26,29.733541
10/11/2018 16:15,37.15,29.733541
10/11/2018 16:30,48.82,29.733541
10/11/2018 16:45,30.6,29.733541
10/11/2018 17:00,5.87,29.733541
10/11/2018 17:15,5.0,29.733541
10/11/2018 17:30,3.67,29.733541
10/11/2018 17:45,3.71,29.733541
10/11/2018 18:00,4.5,29.733541
10/11/2018 18:15,4.61,29.733541
10/11/2018 18:30,3.64,29.733541
10/11/2018 18:45,3.67,29.733541
10/11/2018 19:00,3.74,29.733541
10/11/2018 19:15,3.82,29.733541
10/11/2018 19:30,3.71,29.733541
10/11/2018 19:45,3.67,29.733541
10/11/2018 20:00,3.71,29.733541
10/11/2018 20:15,3.74,29.733541
10/11/2018 20:30,3.71,29.733541
10/11/2018 20:45,3.71,29.733541
10/11/2018 21:00,3.67,29.733541
10/11/2018 21:15,3.74,29.733541
10/11/2018 21:30,3.67,29.733541
10/11/2018 21:45,3.71,29.733541
10/11/2018 22:00,3.78,29.733541
10/11/2018 22:15,4.21,29.733541
10/11/2018 22:30,4.43,29.733541
10/11/2018 22:45,3.46,29.733541
10/11/2018 23:00,3.42,29.733541
10/11/2018 23:15,3.49,29.733541
10/11/2018 23:30,3.35,29.733541
10/11/2018 23:45,2.74,29.733541
10/12/2018 00:00,5.36,29.733541
10/12/2018 00:15,3.06,3.930012
10/12/2018 00:30,3.02,4.0991883
10/12/2018 00:45,3.31,4.9595327
10/12/2018 01:00,3.85,4.320193
10/12/2018 01:15,3.42,4.210415
10/12/2018 01:30,3.1,29.733541
10/12/2018 01:45,3.1,29.733541
10/12/2018 02:00,3.17,29.733541
10/12/2018 02:15,3.31,29.733541
10/12/2018 02:30,3.82,29.733541
10/12/2018 02:45,3.78,29.733541
10/12/2018 03:00,3.82,29.733541
10/12/2018 03:15,3.74,29.733541
10/12/2018 03:30,3.1,29.733541
10/12/2018 03:45,3.2,29.733541
10/12/2018 04:00,3.1,29.733541
10/12/2018 04:15,3.13,29.733541
10/12/2018 04:30,3.17,29.733541
10/12/2018 04:45,3.49,29.733541
10/12/2018 05:00,3.74,29.733541
10/12/2018 05:15,3.13,29.733541
10/12/2018 05:30,3.1,29.733541
10/12/2018 05:45,3.82,29.733541
10/12/2018 06:00,3.82,29.733541
10/12/2018 06:15,3.85,29.733541
10/12/2018 06:30,3.82,29.733541
10/12/2018 06:45,3.46,29.733541
10/12/2018 07:00,3.06,29.733541
10/12/2018 07:15,3.13,29.733541
10/12/2018 07:30,3.56,29.733541
10/12/2018 07:45,5.87,29.733541
10/12/2018 08:00,6.8,29.733541
10/12/2018 08:15,33.48,29.733541
10/12/2018 08:30,61.06,29.733541
10/12/2018 08:45,58.36,29.733541
10/12/2018 09:00,68.62,29.733541
10/12/2018 09:15,69.23,29.733541
10/12/2018 09:30,70.78,29.733541
10/12/2018 09:45,61.74,29.733541
10/12/2018 10:00,72.0,29.733541
10/12/2018 10:15,56.2,29.733541
10/12/2018 10:30,56.02,29.733541
10/12/2018 10:45,63.9,29.733541
10/12/2018 11:00,68.47,29.733541
10/12/2018 11:15,61.56,29.733541
10/12/2018 11:30,70.31,29.733541
10/12/2018 11:45,62.42,29.733541
10/12/2018 12:00,44.75,29.733541
10/12/2018 12:15,9.11,29.733541
10/12/2018 12:30,10.33,29.733541
10/12/2018 12:45,11.45,29.733541
10/12/2018 13:00,11.09,29.733541
10/12/2018 13:15,42.66,29.733541
10/12/2018 13:30,72.9,29.733541
10/12/2018 13:45,71.03,29.733541
10/12/2018 14:00,67.32,29.733541
10/12/2018 14:15,64.22,29.733541
10/12/2018 14:30,69.91,29.733541
10/12/2018 14:45,51.23,29.733541
10/12/2018 15:00,58.39,29.733541
10/12/2018 15:15,69.62,29.733541
10/12/2018 15:30,66.71,29.733541
10/12/2018 15:45,65.99,29.733541
10/12/2018 16:00,64.98,29.733541
10/12/2018 16:15,64.55,29.733541
10/12/2018 16:30,63.72,29.733541
10/12/2018 16:45,66.53,29.733541
10/12/2018 17:00,62.57,29.733541
10/12/2018 17:15,63.72,29.733541
10/12/2018 17:30,58.64,29.733541
10/12/2018 17:45,60.12,29.733541
10/12/2018 18:00,24.73,29.733541
10/12/2018 18:15,5.47,29.733541
10/12/2018 18:30,4.5,29.733541
10/12/2018 18:45,4.46,29.733541
10/12/2018 19:00,4.46,29.733541
10/12/2018 19:15,4.75,29.733541
10/12/2018 19:30,5.69,29.733541
10/12/2018 19:45,5.62,29.733541
10/12/2018 20:00,4.46,29.733541
10/12/2018 20:15,4.46,29.733541
10/12/2018 20:30,4.5,29.733541
10/12/2018 20:45,4.43,29.733541
10/12/2018 21:00,4.46,29.733541
10/12/2018 21:15,4.5,29.733541
10/12/2018 21:30,4.57,29.733541
10/12/2018 21:45,4.54,29.733541
10/12/2018 22:00,4.46,29.733541
10/12/2018 22:15,4.28,29.733541
10/12/2018 22:30,4.25,29.733541
10/12/2018 22:45,4.32,29.733541
10/12/2018 23:00,4.18,29.733541
10/12/2018 23:15,4.18,29.733541
10/12/2018 23:30,4.21,29.733541
10/12/2018 23:45,4.28,29.733541
11/01/2018 00:00,4.64,29.733541
11/01/2018 00:15,4.57,3.597598
11/01/2018 00:30,4.68,3.8884585
11/01/2018 00:45,4.61,4.714516
11/01/2018 01:00,4.61,4.093291
11/01/2018 01:15,4.61,4.1320696
11/01/2018 01:30,4.61,29.733541
11/01/2018 01:45,4.68,29.733541
11/01/2018 02:00,4.61,29.733541
11/01/2018 02:15,4.61,29.733541
11/01/2018 02:30,4.57,29.733541
11/01/2018 02:45,4.57,29.733541
11/01/2018 03:00,4.61,29.733541
11/01/2018 03:15,4.61,29.733541
11/01/2018 03:30,4.57,29.733541
11/01/2018 03:45,4.57,29.733541
11/01/2018 04:00,4.57,29.733541
11/01/2018 04:15,4.61,29.733541
11/01/2018 04:30,4.57,29.733541
11/01/2018 04:45,4.61,29.733541
11/01/2018 05:00,4.57,29.733541
11/01/2018 05:15,4.57,29.733541
11/01/2018 05:30,4.64,29.733541
11/01/2018 05:45,4.57,29.733541
11/01/2018 06:00,4.57,29.733541
11/01/2018 06:15,4.57,29.733541
11/01/2018 06:30,4.57,29.733541
11/01/2018 06:45,4.36,29.733541
11/01/2018 07:00,4.28,29.733541
11/01/2018 07:15,4.54,29.733541
11/01/2018 07:30,4.46,29.733541
11/01/2018 07:45,7.16,29.733541
11/01/2018 08:00,7.38,29.733541
11/01/2018 08:15,71.82,29.733541
11/01/2018 08:30,137.09,29.733541
11/01/2018 08:45,116.28,29.733541
11/01/2018 09:00,124.63,29.733541
11/01/2018 09:15,121.9,29.733541
11/01/2018 09:30,123.08,29.733541
11/01/2018 09:45,102.6,29.733541
11/01/2018 10:00,85.1,29.733541
11/01/2018 10:15,73.51,29.733541
11/01/2018 10:30,107.75,29.733541
11/01/2018 10:45,115.74,29.733541
11/01/2018 11:00,92.09,29.733541
11/01/2018 11:15,68.62,29.733541
11/01/2018 11:30,71.6,29.733541
11/01/2018 11:45,69.48,29.733541
11/01/2018 12:00,74.27,29.733541
11/01/2018 12:15,19.94,29.733541
11/01/2018 12:30,11.84,29.733541
11/01/2018 12:45,13.75,29.733541
11/01/2018 13:00,26.89,29.733541
11/01/2018 13:15,95.4,29.733541
11/01/2018 13:30,119.12,29.733541
11/01/2018 13:45,120.28,29.733541
11/01/2018 14:00,106.7,29.733541
11/01/2018 14:15,105.66,29.733541
11/01/2018 14:30,86.54,29.733541
11/01/2018 14:45,136.3,29.733541
11/01/2018 15:00,129.24,29.733541
11/01/2018 15:15,127.94,29.733541
11/01/2018 15:30,133.52,29.733541
11/01/2018 15:45,124.7,29.733541
11/01/2018 16:00,106.92,29.733541
11/01/2018 16:15,96.26,29.733541
